Title,Price,Specs,URL
 Laptop Acer Aspire 3 A315-58-53S6 NX.AM0SV.005 ,9990000.0,"Loại card đồ họa:  Intel Iris Xe Graphics, Dung lượng RAM: 8GB, Loại RAM: DDR4, tốc độ bus 2400Mhz, Số khe ram: Nâng cấp tối đa 12GB (4GB onboard cắm sẵn + 4GB khe rời), Ổ cứng: 256GB PCIe NVMe SSD (nâng cấp tối đa 2TB HDD và 1TBSSD PCIe NVMe), Kích thước màn hình: 15.6 inches, Công nghệ màn hình: Acer ComfyView LED-backlit, Pin: 36.7 Wh 2-cell Li-ion battery, Hệ điều hành: Windows 11 Home SL , Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Cổng giao tiếp: ['1 x USB 2.0', '1 x HDMI®2.0 ', '1 x Combo mic tai nghe 3.5mm ', '1 x Ethernet (RJ-45)', '  2 x USB 3.2 Gen 1', ' 1 DC-in jack']",https://cellphones.com.vn/laptop-acer-aspire-3-a315-58-53s6.html
 Laptop Gaming Acer Nitro 5 Tiger AN515 58 773Y ,22990000.0,"Loại card đồ họa: NVIDIA GeForce RTX 3050 4GB GDDR6 VRAM, Dung lượng RAM: 16GB, Loại RAM: DDR4 3200MHz, Số khe ram: 2x 8GB, nâng cấp tối đa 32GB, Ổ cứng: 512GB PCIe NVMe SED SSD cắm sẵn (nâng cấp tối đa 2TB Gen4, 16 Gb/s, NVMe và 1 TB 2.5-inch 5400 RPM) , Kích thước màn hình: 15.6 inches, Công nghệ màn hình: Tần số quét 144Hz, Pin: 57.5 Wh 4-cell Li-ion battery, Hệ điều hành: Windows 11 Home SL , Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel® Core™ i7-12700H, Cổng giao tiếp: ['1 x USB Type-C:', '  • USB 3.2 Gen 2 (up to 10 Gbps)', '  • DisplayPort over USB-C', '  • Thunderbolt 4', '  • USB charging 5 V; 3 A', '  • DC-in port 20 V; 65 W', '  1 x USB 3.2 Gen 2 port', '  1 USB 3.2 Gen 2 port', '  1 x USB 3.2 Gen 1 port/']",https://cellphones.com.vn/laptop-gaming-acer-nitro-5-tiger-an515-58-773y.html
 Laptop Gaming Acer Nitro 5 AN515-58-5193 ,21790000.0,"Loại card đồ họa: ['NVIDIA Geforce RTX 4050 6GB GDDR6 ', ' Intel UHD Graphics'], Dung lượng RAM: 16GB, Loại RAM: DDR5 4800MHz, Số khe ram: 2 khe (Hỗ trợ tối đa 32GB), Ổ cứng: 512GB SSD M.2 NVMe / 2 x M.2 NVMe, Kích thước màn hình: 15.6 inches, Pin: 4 cell 57 Wh , Pin liền, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5-12450H (2.0 GHz - 4.4 GHz, 18MB, 8 lõi / 12 luồng ), Cổng giao tiếp: ['1x HDMI ', ' 3x USB 3.2 ', ' 1x Thunderbolt 4', ' Audio combo', ' LAN 1 Gb/s']",https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-58-5193.html
 Laptop Acer Gaming Aspire 7 A715-76-53PJ ,14690000.0,"Loại card đồ họa: Intel UHD Graphics, Dung lượng RAM: 16GB, Loại RAM: DDR4 3200Mhz , Số khe ram: 2 khe (2x 8GB, hỗ trợ nâng cấp tối đa 32GB), Ổ cứng: 512GB PCIe NVMe SSD (Nâng cấp tối đa 1 TB SSD PCIe Gen4, 16 Gb/s, NVMe), Kích thước màn hình: 15.6 inches, Công nghệ màn hình: Acer ComfyView, Pin: 3-cell, 50Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5-12450H (8 lõi / 12 luồng, 4.4GHz, 12MB), Cổng giao tiếp: ['1x Ethernet (RJ-45)', '1x USB Type C', '3x USB-A', '1x HDMI 2.0', '1x DC-in jack', '1x Jack 3.5 mm']",https://cellphones.com.vn/laptop-acer-gaming-aspire-7-a715-76-53pj.html
 Laptop Acer Aspire 3 Spin A3SP14-31PT-387Z ,9490000.0,"Loại card đồ họa: Intel UHD Graphics, Dung lượng RAM: 8GB, Loại RAM: LPDDR5, Số khe ram: 1 khe Onboard, Không nâng cấp, Ổ cứng: 512GB PCIe NVMe SSD PCIe Gen3 8 Gb/s up to 2 lanes, NVMe, Kích thước màn hình: 14 inches, Công nghệ màn hình: ['Màn hình LCD TFT có đèn nền LED Acer ComfyView', ' Độ sáng 250nits', ' Độ phủ màu 45% NTSC'], Pin: 40Wh Li-ion battery, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: [], Loại CPU: Intel Core i3-N305, Cổng giao tiếp: ['1 x USB-C ', ' 2 x USB-A ', ' 1 x HDMI 2.1 với HDCP', ' 1 x Giắc cắm tai nghe/loa 3.5 mm, hỗ trợ tai nghe có micrô tích hợp', ' 1 x Giắc cắm DC-in cho AC adapter']",https://cellphones.com.vn/laptop-acer-aspire-3-spin-14-a3sp14-31pt-387z.html
 Laptop Acer Aspire 7 A715-76G-59MW ,15690000.0,"Loại card đồ họa: NVIDIA GeForce RTX 2050, 4 GB, Dung lượng RAM: 8GB, Loại RAM: DDR4 3200 MHz, Số khe ram: 2 khe (1 khe 8 GB + 1 khe rời, nâng cấp tối đa 32 GB), Ổ cứng: 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB), Kích thước màn hình: 15.6 inches, Công nghệ màn hình: Acer ComfyView, Pin: 3-cell Li-ion, 50 Wh, Hệ điều hành: Windows 11 Home SL, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5 - 12450H (8 lõi / 12 luồng, 2.00 GHz, Turbo Boost 4.4 GHz, 12 MB), Cổng giao tiếp: ['1x USB Type-C (hỗ trợ USB, DisplayPort, Thunderbolt 4) ', ' 1x Jack tai nghe 3.5 mm', ' 3x USB 3.2', ' 1x HDMI', ' 1x LAN (RJ45)']",https://cellphones.com.vn/laptop-acer-aspire-7-a715-76g-59mw.html
 Laptop Lenovo Legion Slim 5 16IRH8 82YA00BUVN ,39990000.0,"Loại card đồ họa: NVIDIA GeForce RTX 4060, Dung lượng RAM: 16GB, Loại RAM: GDDR5 5200MHz, Số khe ram: 2 thanh RAM 8GB SO-DIMM DDR5-5200, Ổ cứng: ['512GB PCIe SSD', '1 Khe SSD M.2 2280 trống, tối đa 1TB'], Kích thước màn hình: 16 inches, Công nghệ màn hình: ['Công nghệ đồng bộ khung hình', ' Độ sáng tối đa 300 nits', ' Độ phủ màu 100% sRGB', ' Màn hình chống chói', ' Ánh sáng xanh dương thấp'], Pin: 80Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 2560 x 1600 (WQXGA), Cổng giao tiếp: ['1x USB 3.2 thế hệ thứ 2', '1x USB 3.2 Gen 2(Always On)', '1x USB-C 3.2 Gen 2', '1x USB-C 3.2 Gen 2 và DisplayPort 1.4', '1x HDMI', '1x Đầu đọc thẻ 1x', ' 1x Ethernet', ' 1x Giắc cắm kết hợp tai nghe / micrô (3,5 mm)', ' 1x Đầu nối nguồn']",https://cellphones.com.vn/laptop-lenovo-legion-slim-5-16irh8-82ya00buvn.html
 Laptop Acer Aspire 3 A315-59-381E ,9490000.0,"Loại card đồ họa: Intel UHD Graphics, Dung lượng RAM: 8GB, Loại RAM: DDR4 2400MHz, Số khe ram: 2 khe cắm (Hỗ trợ nâng cấp tối đa 32GB), Ổ cứng: 512GB SSD M.2 NVMe (Có thể tháo ra, lắp thanh khác tối đa 1 TB), Kích thước màn hình: 15.6 inches, Công nghệ màn hình: ['LED Backlit ', 'Acer ComfyView'], Pin: 3 cell 40 Wh , Pin liền, Hệ điều hành: Windows 11 Home , Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Cổng giao tiếp: ['1 x HDMI ', ' 3 x USB 3.2 ', ' 1 x Audio combo', ' 1 x LAN 1 Gb/s (RJ45)']",https://cellphones.com.vn/laptop-acer-aspire-3-a315-59-381e.html
 Laptop Gaming Acer Nitro 5 Tiger AN515 58 52SP ,18990000.0,"Loại card đồ họa: NVIDIA® GeForce RTX™ 3050 with 4GB of dedicated GDDR6 VRAM, Dung lượng RAM: 8GB, Loại RAM: 8GB DDR4 3200MHz , Số khe ram: 2 khe, tối đa 32GB, Ổ cứng: 512GB PCIe NVMe SED SSD cắm sẵn (nâng cấp tối đa 2TB Gen4, 16 Gb/s, NVMe và 1 TB 2.5-inch 5400 RPM) , Kích thước màn hình: 15.6 inches, Công nghệ màn hình: Acer ComfyView LED-backlit TFT LCD, Pin: 4-cell, 57.5 Wh , Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel® Core™ i5-12500H (upto 4.5 GHz, 18MB), 12 nhân, 16 luồng, Cổng giao tiếp: ['1x USB Type-C (Hỗ trợ: USB 3.2 Gen 2 up to 10 Gbps, DisplayPort over USB-C, Thunderbolt 4, USB charging 5 V; 3 A, DC 20 V; 65 W) ', ' 2x USB 3.2 Gen 2 ', ' 1x USB 3.2 Gen 1 ', ' 1x Ethernet (RJ-45) ', ' 1x HDMI®2.1 ', ' 1x headphone/speaker jack']",https://cellphones.com.vn/laptop-gaming-acer-nitro-5-tiger-an515-58-52sp.html
 Laptop Acer Aspire 3 A314-42P-R3B3 NX.KSFSV.001 ,11990000.0,"Loại card đồ họa: AMD Radeon™ Graphics, Dung lượng RAM: 16GB, Loại RAM: LPDDR4X Onboard, Số khe ram: Không hỗ trợ nâng cấp, Ổ cứng: 512GB PCIe Gen4 NVMe (nâng cấp tối đa 1 TB PCIe Gen3), Kích thước màn hình: 14 inches, Công nghệ màn hình: ['45% NTSC', 'LED Backlit', 'Acer ComfyView'], Pin: 3 cell 50 Wh, Hệ điều hành: Windows 11, Độ phân giải màn hình: [], Cổng giao tiếp: ['1 x USB Type-C', '2 x USB-A 1', '1 x HDMI® hỗ trợ HDCP', '1 x Jack tai nghe 3.5 mm']",https://cellphones.com.vn/laptop-acer-aspire-3-a314-42p-r3b3.html
 Laptop Gaming Acer Nitro 5 Tiger AN515-58-50D2 ,22990000.0,"Loại card đồ họa: NVIDIA GeForce RTX 3060 6GB GDDR6 VRAM, Dung lượng RAM: 16GB, Loại RAM: DDR5 4800MHz, Số khe ram: 2 khe rời (8GB + 8GB, nâng cấp tối đa 32GB), Ổ cứng: 512GB PCIe NVMe SED SSD cắm sẵn (nâng cấp tối đa 2TB Gen4, 16 Gb/s, NVMe và 1 TB 2.5-inch 5400 RPM) , Kích thước màn hình: 15.6 inches, Công nghệ màn hình: ['Độ sáng 300nits', 'Độ phủ màu 100% sRGB', 'Acer ComfyView LED-backlit TFT LCD'], Pin: 57.5 Wh 4-cell Li-ion battery, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5-12500H (12 lõi / 16 luồng, 4.5 GHz, 18 MB Intel Smart Cache), Cổng giao tiếp: ['1x USB Type-C', ' 2x USB 3.2 Gen 2 1x USB 3.2 Gen 1 ', ' 1x Ethernet (RJ-45) ', ' 1x HDMI 2.1 hỗ trợ HDCP', ' 1x Giắc cắm tai nghe/loa 1 x 3.5 mm', ' 1x Giắc cắm DC cho bộ đổi nguồn AC']",https://cellphones.com.vn/laptop-gaming-acer-nitro-5-tiger-an515-58-50d2.html
 Laptop Lenovo Ideapad Slim 5 16IMH9 83DC001RVN ,21990000.0,"Loại card đồ họa: Intel Arc Graphics, Dung lượng RAM: 16GB, Loại RAM: Onboard LPDDR5x-7467, Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Nâng cấp tối đa 1TB), Kích thước màn hình: 16 inches, Công nghệ màn hình: ['DisplayHDR True Black 500', ' Độ sáng tối đa: 400nits', ' Độ phủ màu 100% DCI-P3'], Pin: 57Wh, Hệ điều hành: Windows 11 Home Single Language, Độ phân giải màn hình: 2048 x 1280 pixels, Cổng giao tiếp: ['2x USB-A', ' 2x USB-C', ' 1x HDMI', ' 1x Jack cắm tai nghe', ' 1x Đầu đọc thẻ nhớ SD']",https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-16imh9-83dc001rvn.html
 Laptop Lenovo IdeaPad Flex 5 14IAU7 82R700JLVN ,16990000.0,"Loại card đồ họa: Intel Iris Xe Graphics, Dung lượng RAM: 16GB, Loại RAM: LPDDR4x-4266 Onboard, Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe, Kích thước màn hình: 14 inches, Công nghệ màn hình: ['Độ sáng 300nits', 'Độ phủ màu 100% sRGB', 'TÜV Low Blue Light'], Pin: 52.5Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 2240 x 1400 pixels, Loại CPU: Intel Core i5-1235U (10C (2P + 8E) / 12T, P-core 1.3 / 4.4GHz, E-core 0.9 / 3.3GHz, 12MB), Cổng giao tiếp: ['1x USB 3.2 Gen 1', '1x USB 3.2 Gen 1 (Always On)', ' 1x Thunderbolt 4 / USB4 40Gbps (Truyền dữ liệu, Power Delivery 3.0, DisplayPort 1.4a)', '1x HDMI 1.4b', '1x Đầu đọc thẻ', '1x Headphone / microphone combo jack (3.5mm)', '1x Đầu nối nguồn']",https://cellphones.com.vn/laptop-lenovo-ideapad-flex-5-14iau7-82r700jlvn.html
 Laptop Lenovo Ideapad 3 15IML05 81WB01DXVN ,9990000.0,"Loại card đồ họa: Intel UHD Graphics, Dung lượng RAM: 4GB, Loại RAM: ['4GB onboard DDR4 - 2666Hz', '4GB DDR4-2666Hz trên khe '], Số khe ram: ['1 khe cắm', 'Nâng cấp tối đa 12GB'], Ổ cứng: 256GB SSD + 1 khe HDD 2.5 inch , Kích thước màn hình: 15.6 inches, Công nghệ màn hình: Màn hình chống loá, độ sáng 220 nit, Pin: 35 Wh, Hệ điều hành: Windows 11 Home SL , Độ phân giải màn hình: [], Cổng giao tiếp: ['2 x USB 3.2 ', '1 x HDMI', '1 x Jack tai nghe 3.5 mm', '1 x USB 2.0', '1 x khe đọc thẻ nhớ']",https://cellphones.com.vn/laptop-lenovo-ideapad-3-15iml05-81wb01dxvn.html
 Laptop Lenovo Legion 5 16IRX9 83DG004XVN  ,39990000.0,"Loại card đồ họa: NVIDIA GeForce RTX 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 140W, Dung lượng RAM: 16GB, Loại RAM: SO-DIMM DDR5-4800, Số khe ram: 2 khe (1x 16GB SO-DIMM DDR5-4800, hỗ trợ nâng cấp tối đa 64GB DDR5-4800), Ổ cứng: 512GB SSD M.2 2280 PCIe 4.0x4 NVMe (1 thanh M.2 SSD trống nâng cấp tối đa 1TB), Kích thước màn hình: 16 inches, Công nghệ màn hình: ['Độ sáng 350nits', 'Độ phủ màu 100% sRGB', ' Dolby Vision', 'G-SYNC', 'Ánh sáng xanh thấp'], Pin: 80Wh, Hệ điều hành: Windows 11 Home Single Language, Độ phân giải màn hình: 2560 x 1600 (WQXGA), Loại CPU: Intel Core i7-13650HX (14 lõi (6P + 8E) / 20 luồng, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB), Cổng giao tiếp: ['2x USB-A (USB 5Gbps / USB 3.2 Gen 1)', ' 1x USB-A (USB 5Gbps / USB 3.2 Gen 1) luôn bật', ' 1x USB-C (USB 10Gbps / USB 3.2 Gen 2) với PD 140W và DisplayPort 1.4', ' 1x USB-C (USB 10Gbps / USB 3.2 Gen 2), với DisplayPort 1.4', ' 1x HDMI 2.1, up to 8K/60Hz<']",https://cellphones.com.vn/laptop-lenovo-legion-5-16irx9-83dg004xvn.html
 Laptop Lenovo IdeaPad Slim 3 15ABR8 82XM00EHVN ,14490000.0,"Loại card đồ họa: AMD Radeon Graphics, Dung lượng RAM: 16GB, Loại RAM: DDR4-3200 Onboard, Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD), Kích thước màn hình: 15.6 inches, Công nghệ màn hình: ['Độ sáng 300nits ', ' Màn hình chống chói'], Pin: 47Wh, Hệ điều hành: Windows 11 Home Single Language, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Cổng giao tiếp: ['2x USB 3.2 Gen 1 ', ' 1x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2)', ' 1x HDMI 1.4', ' 1x Headphone / microphone combo jack (3.5mm)', ' 1x Đầu đọc thẻ', ' 1x Đầu nối nguồn']",https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15abr8-82xm00ehvn.html
 Laptop Lenovo LOQ 15ARP9 83JC003VVN ,25890000.0,"Loại card đồ họa: NVIDIA GeForce RTX 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 105W, Dung lượng RAM: 12GB, Loại RAM: DDR5-4800, Số khe ram: 2 khe DDR5 (1 khe trống nâng cấp tối đa 32GB DDR5-4800), Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (hai ổ đĩa SSD M.2 2242, nâng cấp tối đa 1TB), Kích thước màn hình: 15.6 inches, Công nghệ màn hình: ['Độ sáng 300 inits ', ' Màn hình chống chói ', ' Độ phủ màu 100% sRGB ', ' G-Sync'], Pin: 60Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: AMD Ryzen 7 7435HS (8C / 16T, 3.1 / 4.5GHz, 4MB L2 / 16MB L3), Cổng giao tiếp: ['1x USB-A ', ' 2x USB-C (PD 140W / DisplayPort 1.4) 1x HDMI 2.1, tối đa 8K/60Hz ', ' 1x Headphone / microphone combo jack (3.5mm) ', ' 1x Ethernet (RJ-45) ', ' 1x Đầu nối nguồn']",https://cellphones.com.vn/laptop-lenovo-loq-15arp9-83jc003vvn.html
 Laptop Lenovo Ideapad Slim 3 14IRH8 83EL0023VN ,17490000.0,"Loại card đồ họa: Intel UHD Graphics, Dung lượng RAM: 16GB, Loại RAM: LPDDR5-4800 Onboard, Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp tối đa 1TB M.2 2242 SSD), Kích thước màn hình: 14 inches, Công nghệ màn hình: ['Độ sáng 300nits ', ' Màn hình chống chói'], Pin: 47Wh, Hệ điều hành: Windows 11 Home Single Language, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Cổng giao tiếp: ['2x USB 3.2 Gen 1', ' 1x USB-C 3.2 Gen 1 (Truyền dữ liệu, Sạc và DisplayPort 1.2)', ' 1x HDMI 1.4', ' 1x Headphone / microphone combo jack (3.5mm)', ' 1x Đầu đọc thẻ', ' 1x Đầu nối nguồn']",https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14irh8-83el0023vn.html
 Laptop Lenovo Ideapad Slim 5 16IAH8 83BG004EVN ,16990000.0,"Loại card đồ họa: Intel UHD Graphics, Dung lượng RAM: 16GB, Loại RAM: LPDDR5-4800 Onboard, Ổ cứng: 1TB SSD M.2 2242 PCIe 4.0x4 NVMe, Kích thước màn hình: 16 inches, Công nghệ màn hình: ['Độ sáng 300nits', 'Màn hình chống chói', 'Độ phủ màu 45% NTSC', 'TÜV Low Blue Light'], Pin: 56.6Wh, Hệ điều hành: Windows 11 Home Single Language, Độ phân giải màn hình: 1920 x 1200 pixels (WUXGA), Cổng giao tiếp: ['1x HDMI 1.4b', '1x Headphone / microphone combo jack (3.5mm)', '1x USB 3.2 Gen 1', '1x USB 3.2 Gen 1 (Always On)', '1x Đầu đọc thẻ microSD', '2x USB-C 3.2 Gen 1 (Truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.4)']",https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-16iah8-83bg004evn.html
 Laptop Lenovo LOQ 15IAX9 83GS001QVN ,25290000.0,"Loại card đồ họa: NVIDIA GeForce RTX 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 105W, Dung lượng RAM: 12GB, Loại RAM: DDR5-4800, Số khe ram: 2 khe cắm DDR5 SO-DIMM (1x 12GB + 1 khe trống nâng cấp tối đa 32GB), Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, nâng cấp tối đa 1TB), Kích thước màn hình: 15.6 inches, Công nghệ màn hình: ['Độ sáng 300nits ', 'Màn hình chống chói', 'Độ phủ màu 100% sRGB ', ' G-SYNC'], Pin: 60Wh, Hệ điều hành: Windows 11 Home Single Language, English, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5-12450HX, 8C (4P + 4E) / 12T, P-core up to 4.4GHz, E-core up to 3.1GHz, 12MB, Cổng giao tiếp: ['3x USB-A (USB 5Gbps / USB 3.2 Gen 1)', ' 1x USB-C (USB 10Gbps / USB 3.2 Gen 2), với Lenovo PD 140W, DisplayPort 1.4', ' 1x HDMI 2.1, up to 8K/60Hz', ' 1x Headphone / microphone combo jack (3.5mm)', ' 1x Ethernet (RJ-45)', ' 1x Đầu nối nguồn']",https://cellphones.com.vn/laptop-lenovo-loq-15iax9-83gs001qvn.html
 Laptop Lenovo Yoga 9 2IN1 14IMH9 83AC000SVN ,43990000.0,"Loại card đồ họa: Intel Arc Graphics, NPU: Intel AI Boost, up to 11 TOPS, Dung lượng RAM: 16GB, Loại RAM: LPDDR5x-7467 Onboard (không hỗ trợ nâng cấp), Ổ cứng: 1TB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD), Kích thước màn hình: 14 inches, Công nghệ màn hình: ['Độ sáng 400nits ', ' Chống vân tay', ' Độ phủ màu 100% DCI-P3', ' Eyesafe', ' Dolby Vision', ' DisplayHDR 500', 'OGM, Cảm ứng đa điểm 10 điểm'], Pin: 75Wh, 65W USB-C (3-pin), Hệ điều hành: ['Windows 11 Home Single Language, English', 'Office Home & Student 2021'], Độ phân giải màn hình: 2880 x 1800 pixels, Loại CPU: Intel Core Ultra 7 155H, 16C (6P + 8E + 2LPE) / 22T, Max Turbo up to 4.8GHz, 24MB, Cổng giao tiếp: ['1x USB-A (USB 10Gbps / USB 3.2 Gen 2), Always On', ' 1x USB-C (USB 10Gbps / USB 3.2 Gen 2), với USB PD 3.0 và DisplayPort 1.4', ' 2x USB-C (Thunderbolt 4 / USB4 40Gbps), với USB PD 3.0 và DisplayPort 1.4', ' 1x Headphone / microphone combo jack (3.5mm)']",https://cellphones.com.vn/laptop-lenovo-yoga-9-2in1-14imh9-83ac000svn.html
 Laptop Lenovo Ideapad Flex 5 14ALC7 82R900ECVN ,15490000.0,"Loại card đồ họa: AMD Radeon Graphics, Dung lượng RAM: 16GB, Loại RAM: LPDDR4x-4266 Onboard, Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Có thể tháo ra lắp thanh mới, tối đa 1TB), Kích thước màn hình: 14 inches, Công nghệ màn hình: ['Độ sáng 300 nits', 'Độ phủ màu 45% NTSC', 'TÜV Low Blue Light'], Pin: 52.5Wh, Hệ điều hành: Windows 11 Home SL, Độ phân giải màn hình: 1920 x 1200 pixels (WUXGA), Loại CPU: AMD Ryzen 7 5700U (8 lõi / 16 luồng, 1.8 / 4.3GHz, 4MB L2 / 8MB L3), Cổng giao tiếp: ['1x HDMI 1.4b', '1x Headphone / microphone combo jack (3.5mm)', '1x Đầu nối nguồn', '1x Đầu đọc thẻ SD', '1x USB 3.2 Gen 1', '1x USB 3.2 Gen 1 (Always On)', '1x USB-C 3.2 Gen 2 (Truyền dữ liệu, Power Delivery 3.0, DisplayPort 1.4)']",https://cellphones.com.vn/laptop-lenovo-ideapad-flex-5-14alc7-82r900ecvn.html
 Laptop Lenovo IdeaPad Slim 3 14IAH8 83EQ0004VN ,12490000.0,"Loại card đồ họa: Integrated Intel UHD Graphics, Dung lượng RAM: 8GB, Loại RAM: LPDDR5-4800 Onboard, Ổ cứng: 512GB M.2 2242 PCIe, Kích thước màn hình: 14 inches, Công nghệ màn hình: ['Độ sáng tối đa 300 nits', ' Chống chói'], Pin: 47 Wh, Hệ điều hành: Windows 11 Home , Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Cổng giao tiếp: ['2 x USB 3.2 thế hệ 1', ' 1 x USB-C 3.2 Gen 1', ' 1x HDMI', ' 1x Giắc cắm tai nghe', ' 1 x Đầu đọc thẻ', ' 1 x Đầu nối nguồn']",https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14iah8-83eq0004vn.html
 Laptop Lenovo Gaming Legion 5 Pro 16IRX9 83DF0047VN ,45990000.0,"Loại card đồ họa: NVIDIA GeForce RTX 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 140W, Dung lượng RAM: 32GB, Loại RAM: DDR5-5600, Số khe ram: 2 khe DDR5 SO-DIMM dual-channel (nâng cấp tối đa 32GB DDR5-5600), Ổ cứng: 1TB SSD M.2 2280 PCIe 4.0x4 NVMe, Kích thước màn hình: 16 inches, Công nghệ màn hình: ['Độ sáng 500 inits ', ' Độ phủ màu 100.00% DCI-P3 ', ' DisplayHDR 400 ', ' Dolby Vision ', ' G-Sync ', ' Giảm ánh sáng xanh', 'Màn hình chống chói'], Pin: 80Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 2560 x 1600 (WQXGA), Loại CPU: Intel Core i9-14900HX, 24C (8P + 16E) / 32T, P-core 2.2 / 5.8GHz, E-core 1.6 / 4.1GHz, 36MB, Cổng giao tiếp: ['1x USB-A luôn bật ', ' 3x USB-A ', '  2x USB-C (PD 140W / DisplayPort 1.4) 1x HDMI 2.1, tối đa 8K/60Hz ', ' 1x Headphone / microphone combo jack (3.5mm) ', ' 1x Ethernet (RJ-45) ', ' 1x Đầu nối nguồn']",https://cellphones.com.vn/laptop-lenovo-gaming-legion-pro-5-16irx9-83df0047vn.html
 Laptop Lenovo Gaming Legion 5 Pro 16IRX9 83DF0046VN ,51990000.0,"Loại card đồ họa: NVIDIA GeForce RTX 4070 8GB GDDR6, Boost Clock 2175MHz, TGP 140W, Dung lượng RAM: 32GB, Loại RAM: DDR5-5600, Số khe ram: 2 khe DDR5 SO-DIMM dual-channel (nâng cấp tối đa 32GB DDR5-5600), Ổ cứng: 1TB SSD M.2 2280 PCIe 4.0x4 NVMe, Kích thước màn hình: 16 inches, Công nghệ màn hình: ['Độ sáng 500 inits ', ' Độ phủ màu 100.00% DCI-P3 ', ' DisplayHDR 400 ', ' Dolby Vision ', ' G-Sync ', ' Giảm ánh sáng xanh', 'Màn hình chống chói'], Pin: 80Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 2560 x 1600 (WQXGA), Loại CPU: Intel Core i9-14900HX, 24C (8P + 16E) / 32T, P-core 2.2 / 5.8GHz, E-core 1.6 / 4.1GHz, 36MB, Cổng giao tiếp: ['1x USB-A luôn bật ', ' 3x USB-A ', '  2x USB-C (PD 140W / DisplayPort 1.4) 1x HDMI 2.1, tối đa 8K/60Hz ', ' 1x Headphone / microphone combo jack (3.5mm) ', ' 1x Ethernet (RJ-45) ', ' 1x Đầu nối nguồn']",https://cellphones.com.vn/laptop-lenovo-gaming-legion-pro-5-16irx9-83df0046vn.html
